order_id,date,region,country,product_category,product_name,units_sold,unit_price,revenue,cost,profit,customer_id,customer_segment,sales_channel
105528,2025-04-06,North America,USA,Furniture,Office Chair,2,217.84,435.68,333.54,102.14,C1029,SMB,Online
105529,2025-04-06,Asia,China,Furniture,Filing Cabinet,1,221.31,221.31,171.79,49.52,C1075,Consumer,Online
105530,2025-04-06,North America,Canada,Clothing,Sneakers,2,62.59,125.18,95.9,29.28,C1894,Consumer,Online
105531,2025-04-06,Asia,India,Office Supplies,Stapler,2,15.26,30.52,16.89,13.63,C1512,Consumer,Online
105532,2025-04-06,Oceania,Australia,Furniture,Filing Cabinet,2,183.84,367.68,307.19,60.49,C1227,SMB,Retail
105533,2025-04-06,South America,Chile,Office Supplies,Ballpoint Pen,4,18.9,75.6,63.33,12.27,C1951,Consumer,Retail
105534,2025-04-06,North America,Mexico,Clothing,Jacket,2,42.09,84.18,63.56,20.62,C1849,Consumer,Online
105535,2025-04-06,Europe,UK,Clothing,Jacket,2,55.1,110.2,64.77,45.43,C1528,Consumer,Online
105536,2025-04-07,Asia,China,Office Supplies,Stapler,2,14.18,28.36,15.83,12.53,C1719,Consumer,Retail
105537,2025-04-07,Asia,India,Furniture,Filing Cabinet,2,287.43,574.86,484.31,90.55,C1317,SMB,Online
105538,2025-04-07,South America,Brazil,Clothing,Jacket,4,53.57,214.28,164.63,49.65,C1217,Consumer,Retail
105539,2025-04-07,Europe,Germany,Office Supplies,Stapler,5,11.52,57.6,41.0,16.6,C1259,SMB,Online
105540,2025-04-07,North America,Canada,Clothing,Hoodie,4,53.99,215.96,134.78,81.18,C1289,SMB,Online
105541,2025-04-07,North America,Mexico,Furniture,Standing Desk,2,291.5,583.0,478.84,104.16,C1668,SMB,Online
105542,2025-04-07,Asia,India,Furniture,Office Chair,2,188.52,377.04,240.03,137.01,C1196,Consumer,Retail
105543,2025-04-07,Oceania,New Zealand,Electronics,Laptop Pro,1,327.46,327.46,250.05,77.41,C1601,Consumer,Retail
105544,2025-04-07,Asia,Japan,Office Supplies,Stapler,1,11.59,11.59,6.4,5.19,C1119,Consumer,Online
105545,2025-04-07,North America,Mexico,Furniture,Bookshelf,3,256.61,769.83,585.31,184.52,C1993,Consumer,Online
105546,2025-04-07,Asia,Singapore,Clothing,Sneakers,1,51.2,51.2,35.69,15.51,C1393,SMB,Online
105547,2025-04-07,Europe,UK,Furniture,Standing Desk,2,271.74,543.48,441.32,102.16,C1422,SMB,Online
105548,2025-04-07,Asia,China,Clothing,Hoodie,1,35.76,35.76,21.48,14.28,C1647,SMB,Online
105549,2025-04-07,South America,Argentina,Clothing,Jacket,1,55.41,55.41,35.51,19.9,C1225,Consumer,Retail
105550,2025-04-07,North America,Mexico,Clothing,Sneakers,1,60.35,60.35,34.59,25.76,C1768,Consumer,Partner
105551,2025-04-07,North America,Canada,Electronics,Smartphone X,3,269.43,808.29,613.41,194.88,C1452,SMB,Online
105552,2025-04-07,North America,Mexico,Electronics,Wireless Headset,3,344.95,1034.85,830.4,204.45,C1220,SMB,Online
105553,2025-04-07,Oceania,Australia,Furniture,Bookshelf,1,225.5,225.5,137.06,88.44,C1135,Consumer,Retail
105554,2025-04-07,North America,Canada,Electronics,Wireless Headset,6,273.8,1642.8,965.17,677.63,C1819,Consumer,Online
105555,2025-04-07,North America,Mexico,Office Supplies,Stapler,1,14.06,14.06,11.16,2.9,C1300,Consumer,Retail
105556,2025-04-07,North America,Mexico,Clothing,Jacket,3,39.12,117.36,72.28,45.08,C1372,Consumer,Online
105557,2025-04-08,Asia,China,Electronics,Laptop Pro,1,230.02,230.02,178.8,51.22,C1848,Consumer,Online
105558,2025-04-08,North America,Canada,Clothing,Hoodie,1,52.15,52.15,39.04,13.11,C1770,SMB,Online
105559,2025-04-08,Europe,France,Electronics,Smartwatch Z,2,261.77,523.54,433.6,89.94,C1231,SMB,Partner
105560,2025-04-08,Europe,Spain,Electronics,Smartwatch Z,3,319.86,959.58,650.96,308.62,C1899,SMB,Retail
105561,2025-04-08,North America,USA,Furniture,Standing Desk,2,249.9,499.8,308.95,190.85,C1595,Consumer,Retail
105562,2025-04-08,North America,Mexico,Office Supplies,Desk Lamp,4,11.61,46.44,35.86,10.58,C1683,Consumer,Retail
105563,2025-04-08,North America,Canada,Furniture,Filing Cabinet,1,223.31,223.31,138.41,84.9,C1629,Consumer,Online
105564,2025-04-08,Oceania,New Zealand,Clothing,Jacket,4,35.07,140.28,89.99,50.29,C1231,Consumer,Online
105565,2025-04-08,Europe,Germany,Office Supplies,Stapler,1,11.08,11.08,8.03,3.05,C1158,Consumer,Online
105566,2025-04-08,Oceania,New Zealand,Furniture,Office Chair,1,303.61,303.61,205.0,98.61,C1428,Consumer,Online
105567,2025-04-08,Europe,UK,Electronics,Smartwatch Z,3,244.84,734.52,424.83,309.69,C1744,Consumer,Online
105568,2025-04-08,Asia,Singapore,Furniture,Filing Cabinet,2,297.5,595.0,362.17,232.83,C1341,SMB,Retail
105569,2025-04-08,North America,Canada,Office Supplies,Ballpoint Pen,2,10.87,21.74,17.0,4.74,C1638,Consumer,Retail
105570,2025-04-08,Asia,China,Electronics,Smartwatch Z,2,301.92,603.84,412.71,191.13,C1202,Consumer,Online
105571,2025-04-08,Asia,Singapore,Furniture,Office Chair,1,322.25,322.25,178.31,143.94,C1661,Consumer,Online
105572,2025-04-08,South America,Argentina,Electronics,Smartwatch Z,1,321.57,321.57,184.29,137.28,C1446,Consumer,Online
105573,2025-04-08,North America,Mexico,Electronics,Smartphone X,4,213.91,855.64,545.53,310.11,C1962,SMB,Retail
105574,2025-04-08,Asia,China,Furniture,Office Chair,2,310.15,620.3,415.21,205.09,C1645,SMB,Online
105575,2025-04-08,Asia,Singapore,Office Supplies,Desk Lamp,1,18.24,18.24,12.99,5.25,C1993,Consumer,Online
105576,2025-04-08,Asia,Singapore,Electronics,Smartwatch Z,4,261.61,1046.44,610.43,436.01,C1350,Consumer,Retail
105577,2025-04-08,Europe,Germany,Clothing,Hoodie,2,63.3,126.6,100.1,26.5,C1765,Consumer,Retail
105578,2025-04-08,Asia,Japan,Office Supplies,Ballpoint Pen,3,14.21,42.63,27.0,15.63,C1558,Consumer,Online
105579,2025-04-08,North America,Canada,Electronics,Laptop Pro,5,365.41,1827.05,1526.7,300.35,C1662,Consumer,Retail
105580,2025-04-08,North America,Mexico,Electronics,Laptop Pro,4,372.1,1488.4,820.32,668.08,C1459,Consumer,Partner
105581,2025-04-08,Europe,UK,Electronics,Wireless Headset,3,356.77,1070.31,677.24,393.07,C1667,Consumer,Online
105582,2025-04-08,North America,Mexico,Office Supplies,Stapler,3,18.49,55.47,46.44,9.03,C1404,SMB,Online
105583,2025-04-08,Asia,India,Electronics,Smartwatch Z,2,328.74,657.48,476.87,180.61,C1878,Enterprise,Online
105584,2025-04-08,Asia,India,Office Supplies,Stapler,1,11.5,11.5,9.3,2.2,C1221,SMB,Retail
105585,2025-04-08,Asia,Singapore,Office Supplies,Notebook A4,2,18.78,37.56,30.75,6.81,C1325,Consumer,Online
105586,2025-04-09,Asia,Japan,Clothing,Polo Shirt,7,57.08,399.56,247.26,152.3,C1191,Consumer,Online
105587,2025-04-09,Asia,India,Clothing,Polo Shirt,2,48.25,96.5,74.93,21.57,C1686,Consumer,Retail
105588,2025-04-09,South America,Argentina,Electronics,Laptop Pro,2,298.63,597.26,451.79,145.47,C1588,Consumer,Online
105589,2025-04-09,Asia,Singapore,Office Supplies,Desk Lamp,1,13.46,13.46,7.88,5.58,C1838,Consumer,Retail
105590,2025-04-09,South America,Brazil,Electronics,Laptop Pro,1,234.0,234.0,143.76,90.24,C1264,Enterprise,Retail
105591,2025-04-09,North America,USA,Clothing,Jacket,1,39.69,39.69,23.87,15.82,C1773,Consumer,Retail
105592,2025-04-09,Asia,India,Furniture,Standing Desk,4,207.64,830.56,557.8,272.76,C1925,Consumer,Online
105593,2025-04-09,Asia,Japan,Office Supplies,Stapler,1,15.94,15.94,13.51,2.43,C1590,Consumer,Retail
105594,2025-04-09,Asia,Japan,Office Supplies,Notebook A4,1,19.3,19.3,12.14,7.16,C1390,SMB,Online
105595,2025-04-09,Europe,Germany,Electronics,Smartphone X,1,356.29,356.29,224.35,131.94,C1866,Enterprise,Retail
105596,2025-04-09,South America,Argentina,Office Supplies,Desk Lamp,2,10.86,21.72,14.75,6.97,C1090,Consumer,Online
105597,2025-04-09,Asia,China,Electronics,Wireless Headset,5,381.45,1907.25,1580.3,326.95,C1003,Consumer,Online
105598,2025-04-09,Europe,Germany,Electronics,Smartwatch Z,2,241.38,482.76,269.77,212.99,C1758,Consumer,Retail
105599,2025-04-09,Asia,Japan,Electronics,Wireless Headset,1,261.69,261.69,166.19,95.5,C1109,Consumer,Online
105600,2025-04-09,Asia,India,Furniture,Bookshelf,4,255.06,1020.24,567.31,452.93,C1252,Consumer,Online
105601,2025-04-09,Asia,Singapore,Electronics,Wireless Headset,4,332.01,1328.04,996.06,331.98,C1542,Consumer,Online
105602,2025-04-09,South America,Argentina,Office Supplies,Notebook A4,2,17.59,35.18,20.44,14.74,C1520,SMB,Retail
105603,2025-04-09,South America,Argentina,Electronics,Smartphone X,1,219.21,219.21,184.01,35.2,C1431,Consumer,Online
105604,2025-04-09,North America,Canada,Electronics,Laptop Pro,3,227.69,683.07,517.62,165.45,C1802,SMB,Retail
105605,2025-04-09,Asia,China,Electronics,Smartwatch Z,1,347.39,347.39,223.49,123.9,C1559,Consumer,Online
105606,2025-04-09,North America,Canada,Furniture,Filing Cabinet,1,294.66,294.66,229.47,65.19,C1927,Consumer,Online
105607,2025-04-09,South America,Brazil,Furniture,Office Chair,2,251.19,502.38,426.07,76.31,C1378,Consumer,Online
105608,2025-04-10,North America,USA,Electronics,Smartphone X,2,326.79,653.58,489.14,164.44,C1664,Consumer,Retail
105609,2025-04-10,North America,Canada,Clothing,Hoodie,1,55.92,55.92,44.13,11.79,C1452,Consumer,Online
105610,2025-04-10,Europe,UK,Office Supplies,Notebook A4,3,11.77,35.31,29.81,5.5,C1057,SMB,Online
105611,2025-04-10,North America,Mexico,Clothing,Hoodie,1,53.98,53.98,32.54,21.44,C1321,Enterprise,Retail
105612,2025-04-10,Asia,Singapore,Office Supplies,Ballpoint Pen,2,17.0,34.0,28.87,5.13,C1525,SMB,Online
105613,2025-04-10,South America,Brazil,Clothing,Jacket,6,45.4,272.4,178.25,94.15,C1835,Enterprise,Online
105614,2025-04-10,Asia,Singapore,Furniture,Filing Cabinet,1,225.05,225.05,178.66,46.39,C1993,SMB,Online
105615,2025-04-10,South America,Chile,Office Supplies,Desk Lamp,3,11.13,33.39,24.59,8.8,C1114,Consumer,Retail
105616,2025-04-10,South America,Argentina,Office Supplies,Notebook A4,2,14.88,29.76,18.18,11.58,C1308,Consumer,Partner
105617,2025-04-10,Asia,India,Office Supplies,Stapler,2,15.06,30.12,22.65,7.47,C1995,Consumer,Online
105618,2025-04-10,North America,Mexico,Office Supplies,Ballpoint Pen,3,14.16,42.48,25.32,17.16,C1517,Consumer,Retail
105619,2025-04-10,Europe,Germany,Office Supplies,Stapler,1,15.4,15.4,9.04,6.36,C1294,Enterprise,Online
105620,2025-04-10,Europe,UK,Electronics,Smartphone X,3,251.66,754.98,456.77,298.21,C1999,Enterprise,Online
105621,2025-04-10,North America,Canada,Clothing,Sneakers,1,43.12,43.12,25.39,17.73,C1101,Consumer,Online
105622,2025-04-10,Asia,Japan,Furniture,Bookshelf,1,187.98,187.98,121.49,66.49,C1057,Enterprise,Retail
105623,2025-04-10,Asia,Japan,Clothing,Jacket,3,49.95,149.85,118.02,31.83,C1721,Consumer,Online
105624,2025-04-10,Europe,Germany,Clothing,Sneakers,3,50.79,152.37,103.66,48.71,C1720,SMB,Online
105625,2025-04-10,Europe,Germany,Office Supplies,Desk Lamp,5,16.92,84.6,61.55,23.05,C1121,SMB,Retail
105626,2025-04-10,Asia,Japan,Office Supplies,Ballpoint Pen,1,14.5,14.5,8.11,6.39,C1665,Consumer,Online
105627,2025-04-10,Oceania,New Zealand,Electronics,Laptop Pro,1,337.19,337.19,222.97,114.22,C1839,Consumer,Online
105628,2025-04-10,Europe,Germany,Electronics,Laptop Pro,1,257.86,257.86,218.92,38.94,C1367,Consumer,Online
105629,2025-04-10,South America,Brazil,Office Supplies,Desk Lamp,1,16.74,16.74,13.49,3.25,C1257,SMB,Partner
105630,2025-04-10,Asia,Japan,Electronics,Laptop Pro,2,353.3,706.6,494.71,211.89,C1926,Consumer,Retail
105631,2025-04-11,North America,USA,Office Supplies,Notebook A4,1,17.92,17.92,13.32,4.6,C1015,Consumer,Partner
105632,2025-04-11,Asia,Singapore,Furniture,Bookshelf,3,305.63,916.89,612.52,304.37,C1192,Consumer,Online
105633,2025-04-11,South America,Chile,Electronics,Laptop Pro,1,231.66,231.66,171.21,60.45,C1114,SMB,Online
105634,2025-04-11,Oceania,New Zealand,Clothing,Jacket,2,61.53,123.06,79.89,43.17,C1571,Consumer,Online
105635,2025-04-11,Asia,China,Office Supplies,Desk Lamp,1,19.01,19.01,10.88,8.13,C1007,SMB,Online
105636,2025-04-11,Asia,India,Electronics,Smartphone X,1,356.78,356.78,231.8,124.98,C1908,Consumer,Online
105637,2025-04-11,Europe,Germany,Electronics,Laptop Pro,1,320.07,320.07,201.82,118.25,C1659,Consumer,Online
105638,2025-04-11,Asia,Singapore,Electronics,Wireless Headset,5,282.29,1411.45,836.67,574.78,C1378,SMB,Online
105639,2025-04-11,Asia,China,Furniture,Filing Cabinet,2,226.74,453.48,260.18,193.3,C1917,SMB,Partner
105640,2025-04-11,Asia,China,Electronics,Smartwatch Z,1,348.07,348.07,222.08,125.99,C1382,Consumer,Online
105641,2025-04-11,Asia,Singapore,Office Supplies,Desk Lamp,1,16.35,16.35,11.56,4.79,C1122,Consumer,Online
105642,2025-04-11,North America,Mexico,Electronics,Smartwatch Z,1,249.51,249.51,159.66,89.85,C1989,Consumer,Online
105643,2025-04-11,Asia,Singapore,Furniture,Bookshelf,1,314.94,314.94,226.44,88.5,C1325,Consumer,Online
105644,2025-04-11,Asia,India,Electronics,Laptop Pro,1,220.0,220.0,177.68,42.32,C1159,Consumer,Retail
105645,2025-04-11,South America,Argentina,Furniture,Standing Desk,1,225.67,225.67,158.24,67.43,C1267,Consumer,Retail
105646,2025-04-11,Europe,UK,Electronics,Laptop Pro,5,335.9,1679.5,1055.66,623.84,C1501,Consumer,Online
105647,2025-04-11,Asia,India,Electronics,Wireless Headset,2,316.6,633.2,426.74,206.46,C1954,Consumer,Online
105648,2025-04-11,Asia,Japan,Electronics,Smartphone X,3,270.48,811.44,556.03,255.41,C1867,Consumer,Retail
105649,2025-04-11,North America,Canada,Electronics,Wireless Headset,1,366.77,366.77,296.33,70.44,C1368,Consumer,Online
105650,2025-04-11,South America,Argentina,Clothing,Hoodie,2,36.89,73.78,50.61,23.17,C1713,Consumer,Partner
105651,2025-04-11,Asia,Singapore,Electronics,Wireless Headset,3,239.61,718.83,485.61,233.22,C1925,SMB,Online
105652,2025-04-12,South America,Brazil,Electronics,Wireless Headset,1,383.37,383.37,291.74,91.63,C1954,Consumer,Online
105653,2025-04-12,South America,Chile,Furniture,Bookshelf,2,204.49,408.98,281.74,127.24,C1770,Consumer,Online
105654,2025-04-12,Europe,Spain,Electronics,Laptop Pro,2,335.2,670.4,401.98,268.42,C1540,SMB,Online
105655,2025-04-12,Asia,Japan,Office Supplies,Ballpoint Pen,2,19.2,38.4,29.69,8.71,C1652,Consumer,Retail
105656,2025-04-12,North America,USA,Electronics,Wireless Headset,2,261.63,523.26,391.49,131.77,C1197,Consumer,Online
105657,2025-04-12,Oceania,Australia,Furniture,Bookshelf,1,250.53,250.53,164.75,85.78,C1986,SMB,Partner
105658,2025-04-12,Europe,Spain,Office Supplies,Notebook A4,1,11.85,11.85,7.13,4.72,C1792,Enterprise,Retail
105659,2025-04-12,North America,USA,Office Supplies,Stapler,2,16.27,32.54,26.27,6.27,C1059,SMB,Retail
105660,2025-04-12,North America,Mexico,Office Supplies,Notebook A4,1,13.36,13.36,7.7,5.66,C1548,SMB,Retail
105661,2025-04-12,Oceania,New Zealand,Office Supplies,Desk Lamp,4,12.19,48.76,38.41,10.35,C1373,Consumer,Online
105662,2025-04-12,North America,Mexico,Office Supplies,Desk Lamp,3,15.5,46.5,36.26,10.24,C1243,Enterprise,Retail
105663,2025-04-12,Asia,China,Furniture,Office Chair,2,250.74,501.48,373.51,127.97,C1775,Consumer,Retail
105664,2025-04-12,South America,Chile,Office Supplies,Notebook A4,5,12.65,63.25,51.16,12.09,C1004,Consumer,Retail
105665,2025-04-12,South America,Chile,Furniture,Bookshelf,1,306.31,306.31,228.19,78.12,C1871,Enterprise,Retail
105666,2025-04-12,Oceania,New Zealand,Furniture,Filing Cabinet,1,295.52,295.52,208.97,86.55,C1694,Enterprise,Retail
105667,2025-04-12,Asia,Japan,Electronics,Wireless Headset,5,341.14,1705.7,1167.56,538.14,C1135,Consumer,Online
105668,2025-04-12,North America,Mexico,Office Supplies,Notebook A4,2,14.25,28.5,21.52,6.98,C1272,Consumer,Online
105669,2025-04-12,North America,Mexico,Furniture,Office Chair,3,223.03,669.09,474.77,194.32,C1033,SMB,Retail
105670,2025-04-12,Europe,UK,Electronics,Smartphone X,2,360.2,720.4,479.93,240.47,C1900,Consumer,Retail
105671,2025-04-12,South America,Chile,Electronics,Smartphone X,1,320.54,320.54,260.89,59.65,C1124,Consumer,Partner
105672,2025-04-12,Asia,India,Electronics,Wireless Headset,3,384.76,1154.28,671.4,482.88,C1381,Consumer,Online
105673,2025-04-12,Asia,Japan,Office Supplies,Desk Lamp,1,14.2,14.2,10.15,4.05,C1701,SMB,Online
105674,2025-04-12,Asia,India,Office Supplies,Notebook A4,4,12.81,51.24,42.37,8.87,C1974,Consumer,Retail
105675,2025-04-12,Europe,France,Electronics,Smartphone X,3,365.47,1096.41,695.22,401.19,C1234,Consumer,Retail
105676,2025-04-12,South America,Brazil,Office Supplies,Stapler,3,15.25,45.75,26.83,18.92,C1673,SMB,Online
105677,2025-04-12,North America,Canada,Electronics,Smartphone X,2,245.29,490.58,296.91,193.67,C1045,SMB,Online
105678,2025-04-12,Europe,France,Electronics,Laptop Pro,3,293.51,880.53,562.6,317.93,C1832,SMB,Retail
105679,2025-04-12,Asia,China,Electronics,Smartphone X,1,242.85,242.85,170.71,72.14,C1364,Consumer,Online
105680,2025-04-13,Europe,Germany,Furniture,Standing Desk,3,260.5,781.5,646.28,135.22,C1168,Consumer,Retail
105681,2025-04-13,Asia,Japan,Furniture,Standing Desk,3,266.98,800.94,527.05,273.89,C1658,SMB,Online
105682,2025-04-13,Oceania,New Zealand,Clothing,Jacket,2,53.33,106.66,76.69,29.97,C1428,Consumer,Online
105683,2025-04-13,Asia,China,Clothing,Hoodie,3,55.1,165.3,104.76,60.54,C1423,Consumer,Online
105684,2025-04-13,Asia,China,Office Supplies,Ballpoint Pen,3,12.16,36.48,23.23,13.25,C1772,Consumer,Online
105685,2025-04-13,North America,Canada,Electronics,Smartphone X,1,329.13,329.13,246.24,82.89,C1606,Consumer,Online
105686,2025-04-13,North America,Mexico,Clothing,Sneakers,2,46.33,92.66,73.14,19.52,C1164,Consumer,Online
105687,2025-04-13,Asia,Singapore,Office Supplies,Desk Lamp,1,11.57,11.57,9.13,2.44,C1919,Consumer,Online
105688,2025-04-13,Asia,Japan,Clothing,Jacket,2,58.46,116.92,74.95,41.97,C1299,Consumer,Retail
105689,2025-04-13,Asia,India,Furniture,Filing Cabinet,1,204.33,204.33,137.33,67.0,C1584,Consumer,Online
105690,2025-04-13,Europe,France,Furniture,Bookshelf,2,196.92,393.84,267.86,125.98,C1535,Consumer,Online
105691,2025-04-13,Europe,UK,Office Supplies,Stapler,3,17.62,52.86,33.53,19.33,C1161,Consumer,Partner
105692,2025-04-13,Europe,Spain,Clothing,Sneakers,2,37.26,74.52,60.86,13.66,C1565,SMB,Online
105693,2025-04-13,Europe,Germany,Furniture,Standing Desk,6,244.58,1467.48,1178.93,288.55,C1993,SMB,Partner
105694,2025-04-13,Oceania,New Zealand,Clothing,Jacket,4,51.82,207.28,166.33,40.95,C1887,SMB,Partner
105695,2025-04-13,Europe,Spain,Electronics,Smartphone X,4,271.14,1084.56,847.18,237.38,C1170,Consumer,Online
105696,2025-04-13,North America,Canada,Electronics,Smartwatch Z,1,304.49,304.49,233.93,70.56,C1491,Consumer,Partner
105697,2025-04-13,Asia,China,Furniture,Bookshelf,3,202.48,607.44,366.35,241.09,C1126,Consumer,Online
105698,2025-04-13,South America,Argentina,Clothing,Jacket,1,63.81,63.81,44.32,19.49,C1173,Consumer,Online
105699,2025-04-14,Oceania,New Zealand,Furniture,Filing Cabinet,1,257.75,257.75,196.18,61.57,C1508,Consumer,Online
105700,2025-04-14,North America,Mexico,Electronics,Smartphone X,1,381.0,381.0,290.76,90.24,C1861,SMB,Online
105701,2025-04-14,South America,Chile,Clothing,Sneakers,1,37.63,37.63,22.72,14.91,C1187,Consumer,Online
105702,2025-04-14,Asia,India,Electronics,Laptop Pro,2,378.09,756.18,441.44,314.74,C1686,Consumer,Online
105703,2025-04-14,North America,Mexico,Electronics,Smartphone X,1,315.87,315.87,182.56,133.31,C1699,Consumer,Online
105704,2025-04-14,Asia,China,Electronics,Smartwatch Z,2,316.88,633.76,510.64,123.12,C1366,Consumer,Online
105705,2025-04-14,Europe,Spain,Electronics,Smartwatch Z,1,386.69,386.69,241.3,145.39,C1255,Consumer,Online
105706,2025-04-14,Europe,Spain,Clothing,Jacket,5,49.84,249.2,186.5,62.7,C1008,Consumer,Online
105707,2025-04-14,North America,USA,Office Supplies,Ballpoint Pen,2,11.62,23.24,19.72,3.52,C1406,SMB,Online
105708,2025-04-14,North America,Canada,Clothing,Polo Shirt,3,36.31,108.93,84.73,24.2,C1617,Consumer,Retail
105709,2025-04-14,Asia,India,Clothing,Polo Shirt,2,37.0,74.0,57.09,16.91,C1185,SMB,Partner
105710,2025-04-14,Asia,Singapore,Office Supplies,Stapler,2,12.99,25.98,14.87,11.11,C1976,Consumer,Retail
105711,2025-04-14,Asia,Singapore,Electronics,Smartphone X,6,256.87,1541.22,881.72,659.5,C1312,Consumer,Online
105712,2025-04-14,North America,USA,Furniture,Standing Desk,1,234.76,234.76,154.38,80.38,C1098,SMB,Retail
105713,2025-04-14,North America,Canada,Electronics,Wireless Headset,3,362.39,1087.17,798.78,288.39,C1936,Consumer,Online
105714,2025-04-14,Asia,China,Clothing,Polo Shirt,3,43.57,130.71,71.99,58.72,C1387,Consumer,Retail
105715,2025-04-14,Asia,India,Electronics,Smartphone X,3,334.54,1003.62,763.38,240.24,C1361,Consumer,Online
105716,2025-04-14,North America,Canada,Clothing,Polo Shirt,5,44.56,222.8,146.78,76.02,C1903,Consumer,Partner
105717,2025-04-14,South America,Chile,Clothing,Polo Shirt,1,43.83,43.83,32.58,11.25,C1328,Enterprise,Online
105718,2025-04-14,Oceania,New Zealand,Office Supplies,Notebook A4,4,16.86,67.44,42.69,24.75,C1718,Consumer,Online
105719,2025-04-14,Asia,India,Office Supplies,Stapler,2,12.8,25.6,19.95,5.65,C1794,Enterprise,Online
105720,2025-04-14,North America,USA,Electronics,Wireless Headset,3,311.3,933.9,648.97,284.93,C1515,SMB,Retail
105721,2025-04-15,Europe,France,Clothing,Jacket,3,57.01,171.03,137.95,33.08,C1531,SMB,Online
105722,2025-04-15,Oceania,New Zealand,Furniture,Standing Desk,4,302.3,1209.2,721.06,488.14,C1524,Consumer,Retail
105723,2025-04-15,North America,Canada,Electronics,Wireless Headset,1,295.44,295.44,239.37,56.07,C1886,SMB,Online
105724,2025-04-15,Oceania,New Zealand,Clothing,Jacket,5,47.75,238.75,181.44,57.31,C1500,Consumer,Partner
105725,2025-04-15,Oceania,Australia,Electronics,Smartwatch Z,2,233.35,466.7,266.5,200.2,C1913,Consumer,Online
105726,2025-04-15,Asia,India,Office Supplies,Notebook A4,1,16.57,16.57,12.29,4.28,C1103,SMB,Online
105727,2025-04-15,Europe,UK,Electronics,Smartwatch Z,2,308.32,616.64,412.03,204.61,C1231,Consumer,Online
105728,2025-04-15,North America,Canada,Electronics,Smartwatch Z,1,286.33,286.33,212.28,74.05,C1018,SMB,Partner
105729,2025-04-15,South America,Argentina,Electronics,Smartwatch Z,1,288.78,288.78,165.43,123.35,C1462,Consumer,Partner
105730,2025-04-15,Europe,Spain,Electronics,Smartphone X,5,316.54,1582.7,897.45,685.25,C1317,SMB,Retail
105731,2025-04-15,Oceania,New Zealand,Clothing,Hoodie,3,42.4,127.2,84.36,42.84,C1037,SMB,Retail
105732,2025-04-15,South America,Chile,Electronics,Smartwatch Z,9,274.16,2467.44,2008.06,459.38,C1479,Enterprise,Online
105733,2025-04-15,Asia,India,Office Supplies,Ballpoint Pen,1,16.06,16.06,10.07,5.99,C1361,Consumer,Retail
105734,2025-04-15,Europe,Spain,Furniture,Office Chair,2,277.24,554.48,430.09,124.39,C1716,SMB,Retail
105735,2025-04-15,Asia,Singapore,Electronics,Laptop Pro,1,261.06,261.06,216.51,44.55,C1216,Consumer,Online
105736,2025-04-15,Asia,China,Electronics,Smartphone X,1,361.68,361.68,287.77,73.91,C1269,SMB,Online
105737,2025-04-15,Asia,Singapore,Clothing,Polo Shirt,1,38.22,38.22,28.88,9.34,C1140,Consumer,Partner
105738,2025-04-15,Asia,Japan,Electronics,Smartwatch Z,2,259.23,518.46,342.93,175.53,C1258,Consumer,Partner
105739,2025-04-15,Asia,India,Clothing,Sneakers,2,36.71,73.42,47.5,25.92,C1689,Consumer,Online
105740,2025-04-15,Asia,China,Office Supplies,Notebook A4,2,18.36,36.72,30.47,6.25,C1694,Enterprise,Online
105741,2025-04-15,Europe,France,Clothing,Jacket,1,60.72,60.72,34.35,26.37,C1658,Consumer,Online
105742,2025-04-15,South America,Brazil,Furniture,Office Chair,4,247.14,988.56,603.9,384.66,C1812,Consumer,Online
105743,2025-04-15,South America,Chile,Furniture,Bookshelf,1,246.36,246.36,157.12,89.24,C1137,Consumer,Online
105744,2025-04-15,Europe,Spain,Electronics,Laptop Pro,4,317.81,1271.24,1030.95,240.29,C1772,Consumer,Retail
105745,2025-04-15,South America,Brazil,Electronics,Laptop Pro,1,223.93,223.93,187.95,35.98,C1112,Consumer,Online
105746,2025-04-15,Asia,China,Clothing,Jacket,2,35.9,71.8,44.77,27.03,C1955,Consumer,Retail
105747,2025-04-15,North America,Mexico,Office Supplies,Stapler,2,17.79,35.58,20.75,14.83,C1440,Consumer,Partner
105748,2025-04-15,North America,Mexico,Electronics,Wireless Headset,1,280.77,280.77,190.47,90.3,C1115,Consumer,Retail
105749,2025-04-15,Asia,Japan,Electronics,Smartwatch Z,1,370.15,370.15,230.74,139.41,C1373,Consumer,Retail
105750,2025-04-15,Asia,India,Electronics,Smartphone X,1,307.79,307.79,225.93,81.86,C1013,SMB,Online
105751,2025-04-16,North America,USA,Furniture,Filing Cabinet,2,196.24,392.48,292.36,100.12,C1552,Consumer,Online
105752,2025-04-16,North America,Canada,Electronics,Smartphone X,2,260.23,520.46,421.34,99.12,C1859,Consumer,Retail
105753,2025-04-16,Asia,Singapore,Office Supplies,Desk Lamp,1,17.08,17.08,10.69,6.39,C1704,SMB,Retail
105754,2025-04-16,Europe,UK,Electronics,Smartphone X,2,262.58,525.16,302.27,222.89,C1838,SMB,Online
105755,2025-04-16,South America,Chile,Electronics,Laptop Pro,1,349.86,349.86,270.6,79.26,C1941,SMB,Online
105756,2025-04-16,Asia,Singapore,Electronics,Laptop Pro,1,337.9,337.9,190.68,147.22,C1689,SMB,Online
105757,2025-04-16,Asia,Japan,Electronics,Laptop Pro,2,282.15,564.3,448.35,115.95,C1578,SMB,Online
